CustomerID,Gender,Age,TenureMonths,ContractType,InternetService,PaymentMethod,MonthlyCharges,TotalCharges,SupportCallsLast6M,TechSupport,OnlineSecurity,Region,Churned,ChurnFlag,ChurnRiskScore,RiskSegment
CUST5224,Male,42,14,Month-to-month,DSL,Credit Card,627.43,8349.43,0,No,No,Central,No,0,0.542,Medium
CUST5225,Male,51,9,Month-to-month,DSL,Bank Transfer,2289.63,19345.5,1,Yes,Yes,North,Yes,1,0.643,Medium
CUST5226,Male,22,18,Month-to-month,Fiber,Bank Transfer,3140.29,53318.73,1,Yes,No,South,No,0,0.713,High
CUST5227,Female,62,56,Month-to-month,Fiber,UPI Autopay,1757.97,91987.08,3,No,No,Central,Yes,1,0.634,Medium
CUST5228,Female,65,2,Month-to-month,DSL,Bank Transfer,1595.78,3241.7,1,Yes,No,North,No,0,0.65,Medium
CUST5229,Male,39,49,Month-to-month,No Internet,Bank Transfer,1332.65,64230.12,1,Yes,No,West,No,0,0.565,Medium
CUST5230,Male,47,4,One year,No Internet,Credit Card,2659.05,9608.06,0,Yes,No,South,Yes,1,0.32,Low
CUST5231,Female,57,48,Month-to-month,Fiber,UPI Autopay,2678.66,116298.69,6,No,Yes,East,Yes,1,0.759,High
CUST5232,Female,37,30,One year,DSL,UPI Autopay,538.13,16329.14,0,No,Yes,North,No,0,0.12,Low
CUST5233,Female,43,26,Month-to-month,No Internet,Electronic Check,2100.66,51576.31,5,Yes,No,East,Yes,1,0.856,High
CUST5234,Female,51,56,Month-to-month,No Internet,Bank Transfer,1096.73,55796.98,0,No,Yes,Central,Yes,1,0.452,Medium
CUST5235,Male,30,58,Month-to-month,No Internet,Bank Transfer,1825.4,96962.29,0,No,Yes,West,Yes,1,0.453,Medium
CUST5236,Female,27,18,Month-to-month,DSL,Credit Card,2206.48,39200.18,6,Yes,No,North,No,0,0.801,High
CUST5237,Male,40,44,Month-to-month,DSL,Electronic Check,2848.78,121394.87,1,No,No,South,No,0,0.624,Medium
CUST5238,Female,54,1,Two year,Fiber,UPI Autopay,3488.93,3641.19,1,Yes,No,West,Yes,1,0.408,Medium
CUST5239,Female,47,2,Month-to-month,Fiber,Bank Transfer,3448.39,6275.62,4,No,Yes,West,Yes,1,0.862,High
CUST5240,Male,20,11,Month-to-month,Fiber,Electronic Check,1353.25,14223.67,6,Yes,Yes,West,Yes,1,0.902,High
CUST5241,Female,61,61,Two year,DSL,UPI Autopay,836.31,48715.38,1,No,Yes,West,No,0,0.111,Low
CUST5242,Male,58,50,Month-to-month,DSL,Electronic Check,780.5,38584.25,5,No,No,East,No,0,0.738,High
CUST5243,Male,29,24,Month-to-month,Fiber,UPI Autopay,2638.89,60855.35,4,No,No,South,No,0,0.779,High
CUST5244,Male,30,43,Month-to-month,DSL,Electronic Check,1404.76,58160.76,4,No,Yes,West,No,0,0.733,High
CUST5245,Female,27,25,One year,DSL,UPI Autopay,1636.08,37956.38,0,No,Yes,South,No,0,0.152,Low
CUST5246,Female,23,59,Month-to-month,DSL,Bank Transfer,2562.99,158093.86,4,Yes,Yes,Central,No,0,0.595,Medium
CUST5247,Female,55,23,Month-to-month,DSL,UPI Autopay,805.77,18223.58,4,Yes,No,East,Yes,1,0.688,High
CUST5248,Male,54,21,One year,DSL,Credit Card,2213.91,48210.69,1,No,No,East,No,0,0.216,Low
CUST5249,Male,35,61,Month-to-month,DSL,Credit Card,1679.63,92458.08,0,No,No,South,No,0,0.38,Medium
CUST5250,Female,25,58,Month-to-month,No Internet,UPI Autopay,3392.07,206469.1,3,No,Yes,Central,No,0,0.596,Medium
CUST5251,Female,23,15,Month-to-month,Fiber,Bank Transfer,1809.73,26907.83,2,No,No,West,Yes,1,0.716,High
CUST5252,Male,33,9,Month-to-month,Fiber,Credit Card,1131.16,9876.78,3,No,Yes,East,Yes,1,0.725,High
CUST5253,Male,52,47,One year,No Internet,Credit Card,578.44,27699.82,1,Yes,No,Central,No,0,0.198,Low
CUST5254,Female,32,36,Month-to-month,DSL,UPI Autopay,2191.54,80153.64,0,No,No,Central,No,0,0.493,Medium
CUST5255,Female,21,8,One year,DSL,Bank Transfer,516.5,4203.04,4,No,No,East,Yes,1,0.299,Low
CUST5256,Male,27,64,Month-to-month,Fiber,Credit Card,399.5,25429.26,2,Yes,No,North,No,0,0.514,Medium
CUST5257,Male,24,13,Month-to-month,Fiber,Bank Transfer,1577.12,18531.35,1,Yes,Yes,West,No,0,0.687,High
CUST5258,Male,63,23,Month-to-month,DSL,UPI Autopay,1997.31,46090.04,0,No,No,North,No,0,0.525,Medium
CUST5259,Male,65,31,Month-to-month,No Internet,UPI Autopay,2441.6,72376.61,4,No,No,Central,Yes,1,0.775,High
CUST5260,Female,67,51,One year,Fiber,Bank Transfer,1543.99,80661.15,2,No,No,Central,No,0,0.222,Low
CUST5261,Male,22,53,Two year,Fiber,Electronic Check,2332.04,127767.26,5,No,No,West,Yes,1,0.41,Medium
CUST5262,Female,20,30,Month-to-month,DSL,Credit Card,2599.87,72481.38,4,Yes,No,East,Yes,1,0.702,High
CUST5263,Male,33,11,One year,Fiber,Credit Card,3414.73,34930.39,1,No,Yes,North,No,0,0.318,Low
CUST5264,Male,23,65,Two year,DSL,Electronic Check,782.32,51431.43,0,No,No,West,No,0,0.133,Low
CUST5265,Female,56,2,Month-to-month,Fiber,UPI Autopay,1183.35,2208.12,7,No,No,West,Yes,1,0.889,High
CUST5266,Male,35,61,One year,Fiber,UPI Autopay,1852.29,106333.5,3,Yes,No,East,No,0,0.221,Low
CUST5267,Female,36,36,Two year,No Internet,UPI Autopay,3071.87,105305.65,2,Yes,No,West,No,0,0.273,Low
CUST5268,Female,32,1,One year,DSL,UPI Autopay,700.72,667.88,2,Yes,No,North,Yes,1,0.258,Low
CUST5269,Female,54,47,One year,Fiber,Bank Transfer,1973.03,89336.69,2,No,Yes,South,No,0,0.211,Low
CUST5270,Female,59,32,Month-to-month,Fiber,Bank Transfer,2282.24,71258.74,2,Yes,Yes,North,No,0,0.653,Medium
CUST5271,Female,51,26,Two year,Fiber,UPI Autopay,1258.62,30123.86,2,No,No,Central,No,0,0.262,Low
CUST5272,Male,35,70,Month-to-month,No Internet,Electronic Check,534.11,37788.31,3,Yes,No,North,No,0,0.647,Medium
CUST5273,Male,51,66,Month-to-month,DSL,Electronic Check,1863.77,128940.77,1,Yes,No,North,Yes,1,0.516,Medium
CUST5274,Male,24,11,Month-to-month,Fiber,Credit Card,2418.01,24363.26,1,No,No,Central,No,0,0.719,High
CUST5275,Male,47,66,Two year,No Internet,Electronic Check,1634.75,104557.79,1,Yes,Yes,South,No,0,0.192,Low
CUST5276,Female,56,51,One year,Fiber,Credit Card,2122.6,108087.69,0,No,Yes,Central,No,0,0.155,Low
CUST5277,Female,41,2,Two year,Fiber,UPI Autopay,2939.69,5358.47,3,No,No,North,Yes,1,0.412,Medium
CUST5278,Male,39,6,Two year,Fiber,Electronic Check,2784.99,15644.67,1,No,Yes,South,No,0,0.411,Medium
CUST5279,Female,44,7,Two year,Fiber,Electronic Check,2428.0,15745.03,1,No,Yes,South,No,0,0.385,Medium
CUST5280,Female,41,23,Month-to-month,No Internet,Bank Transfer,1173.47,26910.65,2,Yes,Yes,North,No,0,0.639,Medium
CUST5281,Female,18,26,Month-to-month,Fiber,Credit Card,1180.71,30628.44,2,No,Yes,East,No,0,0.613,Medium
CUST5282,Male,54,64,Month-to-month,Fiber,Bank Transfer,1748.87,104542.52,2,No,Yes,East,Yes,1,0.512,Medium
CUST5283,Male,53,3,Month-to-month,Fiber,UPI Autopay,2069.34,5842.77,1,Yes,No,South,Yes,1,0.742,High
CUST5284,Male,58,24,Month-to-month,Fiber,Credit Card,1289.49,31892.75,1,Yes,Yes,Central,No,0,0.654,Medium
CUST5285,Female,68,60,Month-to-month,Fiber,Bank Transfer,1645.22,91470.03,0,Yes,No,North,No,0,0.452,Medium
CUST5286,Female,63,70,Month-to-month,No Internet,Bank Transfer,3129.46,218514.66,3,No,No,East,Yes,1,0.539,Medium
CUST5287,Female,27,55,Two year,Fiber,Electronic Check,518.4,29533.57,2,No,No,East,No,0,0.222,Low
CUST5288,Male,42,39,One year,Fiber,Bank Transfer,509.84,19382.99,3,Yes,Yes,Central,No,0,0.281,Low
CUST5289,Female,58,43,Two year,Fiber,UPI Autopay,2338.33,94136.13,2,Yes,No,Central,No,0,0.251,Low
CUST5290,Female,34,65,Month-to-month,DSL,Electronic Check,323.4,19855.63,1,No,No,North,No,0,0.478,Medium
CUST5291,Female,34,38,Month-to-month,No Internet,UPI Autopay,2369.86,89639.27,0,Yes,No,Central,No,0,0.569,Medium
CUST5292,Male,43,19,Two year,Fiber,Credit Card,2405.47,46637.08,1,No,No,South,No,0,0.261,Low
CUST5293,Female,32,35,Two year,DSL,UPI Autopay,3475.0,121261.22,2,No,No,South,No,0,0.208,Low
CUST5294,Female,43,40,Two year,Fiber,Bank Transfer,2275.28,84320.68,3,No,No,South,No,0,0.261,Low
CUST5295,Male,19,59,Month-to-month,Fiber,Credit Card,817.05,43602.56,2,Yes,Yes,East,No,0,0.524,Medium
CUST5296,Male,58,10,Month-to-month,Fiber,UPI Autopay,3494.09,35404.31,3,No,No,South,No,0,0.818,High
CUST5297,Female,43,2,Two year,Fiber,Bank Transfer,334.65,613.15,5,Yes,No,South,Yes,1,0.431,Medium
CUST5298,Female,22,60,Month-to-month,Fiber,Bank Transfer,3201.19,187901.41,3,No,Yes,South,No,0,0.578,Medium
CUST5299,Female,67,58,Two year,Fiber,Electronic Check,2429.22,128258.77,1,Yes,Yes,South,No,0,0.227,Low
CUST5300,Female,56,61,Month-to-month,Fiber,UPI Autopay,1001.95,58435.72,3,Yes,No,North,Yes,1,0.583,Medium
CUST5301,Female,42,12,Month-to-month,DSL,UPI Autopay,3042.94,34013.81,3,Yes,No,South,No,0,0.758,High
CUST5302,Male,45,51,One year,Fiber,Electronic Check,2446.51,118185.06,3,No,No,South,No,0,0.349,Medium
CUST5303,Female,47,60,Month-to-month,Fiber,Bank Transfer,1908.0,118871.12,3,Yes,No,East,No,0,0.592,Medium
CUST5304,Male,39,2,One year,No Internet,Electronic Check,1536.93,2866.46,4,Yes,No,North,Yes,1,0.556,Medium
CUST5305,Female,67,29,Month-to-month,DSL,Electronic Check,1896.86,54618.1,4,No,No,North,Yes,1,0.769,High
CUST5306,Male,21,41,Month-to-month,Fiber,UPI Autopay,1512.55,63204.31,2,Yes,No,South,No,0,0.623,Medium
CUST5307,Female,47,21,One year,DSL,Credit Card,2078.6,42631.13,2,No,No,East,No,0,0.24,Low
CUST5308,Female,24,61,Month-to-month,No Internet,Credit Card,1528.17,97738.14,1,Yes,No,East,No,0,0.467,Medium
CUST5309,Male,60,68,One year,DSL,Bank Transfer,3241.35,229768.83,3,No,No,East,No,0,0.156,Low
CUST5310,Female,63,51,Two year,No Internet,Credit Card,1061.4,54174.77,3,No,No,North,No,0,0.198,Low
CUST5311,Female,56,21,One year,Fiber,Credit Card,2341.93,46493.39,5,Yes,No,North,No,0,0.457,Medium
CUST5312,Female,22,8,Month-to-month,No Internet,Credit Card,2640.4,19013.76,1,No,Yes,Central,Yes,1,0.711,High
CUST5313,Male,46,47,Two year,Fiber,Credit Card,1836.79,80960.23,4,No,Yes,South,Yes,1,0.267,Low
CUST5314,Male,35,11,Two year,Fiber,Bank Transfer,639.13,6900.39,2,No,No,East,No,0,0.259,Low
CUST5315,Male,62,13,Month-to-month,DSL,Credit Card,2830.11,35360.39,2,Yes,Yes,East,No,0,0.7,High
CUST5316,Male,26,1,Month-to-month,DSL,UPI Autopay,2856.77,2584.66,1,No,No,East,Yes,1,0.687,High
CUST5317,Female,63,59,Month-to-month,DSL,Electronic Check,2061.89,121385.43,4,No,No,North,Yes,1,0.67,High
CUST5318,Male,54,58,One year,DSL,Electronic Check,1189.11,62599.04,2,No,No,South,No,0,0.222,Low
CUST5319,Male,44,26,Two year,DSL,Credit Card,971.26,24358.23,3,Yes,Yes,West,No,0,0.25,Low
CUST5320,Female,21,67,Two year,Fiber,Credit Card,2896.28,197617.11,3,No,No,Central,No,0,0.186,Low
CUST5321,Male,60,58,Month-to-month,DSL,Credit Card,1960.92,118276.26,1,Yes,Yes,Central,No,0,0.472,Medium
CUST5322,Male,33,45,One year,DSL,Electronic Check,1014.75,44319.54,0,No,No,Central,Yes,1,0.191,Low
CUST5323,Female,60,22,Two year,Fiber,Electronic Check,305.67,6658.08,2,Yes,No,Central,No,0,0.361,Medium
CUST5324,Male,25,42,Month-to-month,DSL,Credit Card,1043.95,43405.5,1,No,No,East,No,0,0.465,Medium
CUST5325,Female,53,55,One year,DSL,Bank Transfer,2423.26,132476.47,2,Yes,No,South,No,0,0.173,Low
CUST5326,Female,18,49,One year,Fiber,Credit Card,1814.97,92101.3,2,No,Yes,Central,No,0,0.205,Low
CUST5327,Male,41,45,Month-to-month,DSL,Credit Card,1271.73,54793.69,3,Yes,No,South,No,0,0.6,Medium
CUST5328,Male,23,56,Month-to-month,Fiber,UPI Autopay,2886.38,158709.72,3,No,Yes,South,Yes,1,0.602,Medium
CUST5329,Female,57,43,Two year,DSL,Credit Card,1885.27,81564.73,2,Yes,Yes,South,No,0,0.173,Low
CUST5330,Female,31,11,Month-to-month,Fiber,Electronic Check,1144.03,13125.15,1,No,No,South,Yes,1,0.741,High
CUST5331,Male,54,6,Two year,Fiber,Electronic Check,1144.88,6354.08,3,Yes,No,East,Yes,1,0.465,Medium
CUST5332,Male,50,44,Month-to-month,Fiber,Credit Card,2155.66,95394.31,3,Yes,Yes,South,No,0,0.67,High
CUST5333,Female,64,30,Two year,Fiber,Electronic Check,748.79,20374.22,0,No,No,West,No,0,0.251,Low
CUST5334,Female,48,58,Month-to-month,DSL,UPI Autopay,2461.77,136404.17,1,No,Yes,South,No,0,0.427,Medium
CUST5335,Female,52,17,Month-to-month,DSL,UPI Autopay,1693.18,26248.59,3,Yes,No,Central,Yes,1,0.721,High
CUST5336,Female,62,5,Two year,No Internet,Electronic Check,418.14,1973.22,0,No,No,West,No,0,0.298,Low
CUST5337,Male,41,11,Month-to-month,DSL,UPI Autopay,2771.0,27713.06,4,No,Yes,South,Yes,1,0.771,High
CUST5338,Male,34,31,Month-to-month,No Internet,Electronic Check,1543.01,48662.27,4,Yes,Yes,North,Yes,1,0.796,High
CUST5339,Male,24,43,One year,Fiber,Bank Transfer,3358.65,137561.81,3,No,No,Central,No,0,0.311,Low
CUST5340,Female,19,3,Month-to-month,DSL,Bank Transfer,2680.55,7936.33,1,Yes,Yes,North,Yes,1,0.66,Medium
CUST5341,Female,42,9,Month-to-month,Fiber,Credit Card,1331.65,11399.65,9,Yes,Yes,East,Yes,1,0.906,High
CUST5342,Male,52,56,Month-to-month,Fiber,UPI Autopay,2929.89,167211.61,2,No,No,Central,No,0,0.599,Medium
CUST5343,Female,59,49,Two year,No Internet,Electronic Check,3051.16,135846.41,2,Yes,No,Central,No,0,0.328,Low
CUST5344,Male,66,4,Month-to-month,DSL,Credit Card,614.1,2265.66,2,No,Yes,South,No,0,0.644,Medium
CUST5345,Female,33,44,Two year,DSL,Credit Card,2924.0,127159.37,3,No,Yes,North,No,0,0.183,Low
CUST5346,Female,51,8,Two year,Fiber,Credit Card,1104.46,8209.62,2,Yes,No,South,No,0,0.308,Low
CUST5347,Female,34,42,Month-to-month,DSL,Credit Card,2961.18,125653.79,2,Yes,Yes,East,Yes,1,0.554,Medium
CUST5348,Female,44,17,One year,DSL,Credit Card,494.81,7779.31,1,No,No,East,No,0,0.178,Low
CUST5349,Male,28,24,One year,Fiber,Electronic Check,3429.18,82226.82,1,No,Yes,North,No,0,0.354,Medium
CUST5350,Female,42,47,Two year,DSL,UPI Autopay,1522.76,66910.64,0,Yes,No,South,No,0,0.118,Low
CUST5351,Male,58,63,Two year,DSL,Bank Transfer,3232.63,189853.8,2,No,No,Central,No,0,0.154,Low
CUST5352,Female,44,33,One year,DSL,Bank Transfer,1401.64,43296.56,0,No,No,North,No,0,0.135,Low
CUST5353,Male,28,30,Two year,DSL,Electronic Check,2016.62,61776.71,3,No,Yes,West,No,0,0.33,Low
CUST5354,Female,20,4,Two year,Fiber,Bank Transfer,632.53,2372.56,1,No,No,East,No,0,0.227,Low
CUST5355,Female,37,38,Month-to-month,No Internet,Bank Transfer,3479.34,130202.05,0,Yes,No,Central,No,0,0.597,Medium
CUST5356,Female,28,14,Two year,Fiber,Bank Transfer,1942.03,25523.79,0,No,No,West,No,0,0.232,Low
CUST5357,Female,31,18,Two year,DSL,Bank Transfer,2172.91,39444.59,2,No,No,East,No,0,0.225,Low
CUST5358,Female,60,34,One year,DSL,Credit Card,668.71,22245.78,2,Yes,Yes,Central,No,0,0.208,Low
CUST5359,Male,28,47,Month-to-month,DSL,Bank Transfer,1524.79,67137.24,2,Yes,No,Central,Yes,1,0.566,Medium
CUST5360,Female,19,34,Two year,Fiber,Electronic Check,2058.9,64862.24,1,No,No,Central,Yes,1,0.294,Low
CUST5361,Male,38,54,Month-to-month,DSL,UPI Autopay,1586.9,80597.39,1,No,Yes,South,No,0,0.437,Medium
CUST5362,Female,69,50,One year,DSL,Electronic Check,1629.98,84519.26,2,No,No,North,No,0,0.227,Low
CUST5363,Female,69,50,Month-to-month,No Internet,Electronic Check,601.93,27594.48,4,Yes,No,North,No,0,0.75,High
CUST5364,Female,28,46,Two year,DSL,UPI Autopay,308.39,13878.06,2,No,Yes,South,No,0,0.134,Low
CUST5365,Male,21,18,Month-to-month,DSL,Bank Transfer,2854.97,47744.36,2,Yes,No,South,No,0,0.69,High
CUST5366,Female,37,21,Month-to-month,Fiber,Electronic Check,1134.46,24174.94,1,Yes,No,West,No,0,0.746,High
CUST5367,Male,52,60,Month-to-month,DSL,UPI Autopay,477.41,27203.89,1,No,No,West,No,0,0.443,Medium
CUST5368,Male,64,61,Two year,No Internet,UPI Autopay,3480.25,217365.78,1,No,No,South,No,0,0.148,Low
CUST5369,Female,43,48,Month-to-month,Fiber,Bank Transfer,969.36,48030.13,0,Yes,No,North,Yes,1,0.47,Medium
CUST5370,Female,23,69,Two year,Fiber,Electronic Check,1205.32,77912.98,1,No,Yes,West,No,0,0.177,Low
CUST5371,Male,33,20,Two year,Fiber,UPI Autopay,923.39,18020.29,4,No,No,West,No,0,0.355,Medium
CUST5372,Male,48,26,Two year,DSL,UPI Autopay,3237.66,77359.55,0,Yes,No,East,No,0,0.186,Low
CUST5373,Female,62,5,One year,Fiber,Bank Transfer,1412.24,7389.88,4,No,No,Central,No,0,0.459,Medium
CUST5374,Female,58,6,Two year,No Internet,UPI Autopay,2261.65,12832.35,1,No,No,East,No,0,0.283,Low
CUST5375,Male,24,65,Month-to-month,DSL,UPI Autopay,1834.92,124238.29,3,Yes,Yes,East,No,0,0.489,Medium
CUST5376,Male,30,23,Month-to-month,DSL,UPI Autopay,2207.63,47595.53,1,Yes,No,South,No,0,0.607,Medium
CUST5377,Female,42,43,Month-to-month,No Internet,UPI Autopay,3124.6,123370.25,1,No,No,North,No,0,0.561,Medium
CUST5378,Female,48,28,Month-to-month,Fiber,Electronic Check,1389.48,38917.59,4,Yes,No,North,No,0,0.813,High
CUST5379,Female,50,18,One year,Fiber,Electronic Check,1948.37,35501.29,0,No,Yes,West,No,0,0.324,Low
CUST5380,Female,64,23,Two year,Fiber,Electronic Check,1847.7,40766.57,2,No,No,South,Yes,1,0.369,Medium
CUST5381,Male,38,63,Month-to-month,Fiber,Credit Card,373.75,23272.19,0,No,Yes,Central,No,0,0.43,Medium
CUST5382,Female,63,19,Month-to-month,Fiber,Bank Transfer,1907.42,34403.73,1,No,No,East,Yes,1,0.648,Medium
CUST5383,Male,45,5,Month-to-month,Fiber,Bank Transfer,3492.09,17725.5,1,Yes,Yes,North,Yes,1,0.755,High
CUST5384,Female,69,13,One year,DSL,Electronic Check,3055.51,39289.67,1,Yes,No,Central,No,0,0.411,Medium
CUST5385,Female,32,39,Month-to-month,Fiber,Electronic Check,2066.14,75564.08,2,Yes,No,South,No,0,0.736,High
CUST5386,Male,40,12,Month-to-month,Fiber,Electronic Check,2086.92,25455.19,1,No,No,West,Yes,1,0.79,High
CUST5387,Male,58,40,Month-to-month,Fiber,Credit Card,1166.86,44940.23,1,No,No,East,Yes,1,0.557,Medium
CUST5388,Male,45,20,Month-to-month,DSL,Credit Card,767.51,16034.53,0,No,No,Central,No,0,0.528,Medium
CUST5389,Male,65,65,Month-to-month,No Internet,Credit Card,3223.41,199871.0,3,Yes,No,North,Yes,1,0.593,Medium
CUST5390,Male,32,57,Two year,No Internet,Credit Card,3232.59,182540.98,3,Yes,Yes,Central,No,0,0.23,Low
CUST5391,Female,46,46,Month-to-month,Fiber,UPI Autopay,654.64,27928.22,0,Yes,Yes,South,Yes,1,0.479,Medium
CUST5392,Female,65,59,Month-to-month,Fiber,Electronic Check,1276.41,77311.75,2,No,No,South,No,0,0.65,Medium
CUST5393,Male,47,45,Two year,Fiber,Bank Transfer,801.8,33118.45,2,No,No,West,No,0,0.211,Low
CUST5394,Female,43,9,One year,DSL,Credit Card,1776.41,16337.45,1,Yes,Yes,West,No,0,0.258,Low
CUST5395,Female,37,43,One year,Fiber,Bank Transfer,1898.06,84876.05,1,No,No,North,No,0,0.178,Low
CUST5396,Female,39,65,Month-to-month,No Internet,Electronic Check,681.46,45549.97,0,Yes,Yes,South,Yes,1,0.515,Medium
CUST5397,Male,34,8,One year,Fiber,Credit Card,1958.28,16044.21,3,Yes,Yes,North,No,0,0.383,Medium
CUST5398,Male,25,64,One year,DSL,Credit Card,1531.64,96070.83,2,Yes,No,West,No,0,0.157,Low
CUST5399,Female,65,13,Two year,DSL,Electronic Check,320.11,4077.51,1,Yes,No,East,No,0,0.257,Low
CUST5400,Male,69,27,One year,Fiber,Electronic Check,3465.22,98046.7,3,Yes,No,South,Yes,1,0.506,Medium
CUST5401,Male,55,19,Two year,No Internet,Bank Transfer,1127.64,20865.99,3,No,No,West,No,0,0.323,Low
CUST5402,Female,62,54,Month-to-month,DSL,Credit Card,1581.9,88346.75,3,No,Yes,South,No,0,0.534,Medium
CUST5403,Female,61,25,One year,Fiber,UPI Autopay,535.1,13204.33,1,Yes,Yes,West,No,0,0.236,Low
CUST5404,Female,44,53,Two year,DSL,Credit Card,2469.83,122948.91,2,No,No,East,No,0,0.145,Low
CUST5405,Male,63,64,Month-to-month,No Internet,UPI Autopay,2288.43,151017.39,2,Yes,No,West,No,0,0.572,Medium
CUST5406,Male,63,5,One year,Fiber,Credit Card,408.93,1903.19,0,No,Yes,East,No,0,0.212,Low
CUST5407,Female,20,10,Month-to-month,Fiber,UPI Autopay,1999.47,18950.72,2,No,No,South,Yes,1,0.721,High
CUST5408,Male,34,7,Two year,Fiber,Electronic Check,3079.77,19614.69,1,Yes,No,Central,No,0,0.474,Medium
CUST5409,Male,25,52,Month-to-month,No Internet,Credit Card,310.85,14696.27,2,Yes,No,West,No,0,0.582,Medium
CUST5410,Female,46,56,Month-to-month,DSL,Bank Transfer,870.67,45064.63,2,Yes,No,East,Yes,1,0.485,Medium
CUST5411,Female,46,19,Month-to-month,Fiber,UPI Autopay,589.19,10855.15,1,Yes,No,West,Yes,1,0.646,Medium
CUST5412,Male,34,66,Month-to-month,DSL,UPI Autopay,3082.12,212622.27,3,No,No,North,No,0,0.483,Medium
CUST5413,Male,36,54,Month-to-month,No Internet,Electronic Check,2143.91,107303.56,1,Yes,No,South,Yes,1,0.646,Medium
CUST5414,Female,18,69,Month-to-month,Fiber,Electronic Check,3104.07,193815.05,2,Yes,No,North,No,0,0.616,Medium
CUST5415,Female,29,32,Two year,Fiber,Bank Transfer,1116.95,34063.19,1,Yes,No,Central,No,0,0.214,Low
CUST5416,Male,40,61,Two year,DSL,Credit Card,517.1,28858.68,2,No,No,West,No,0,0.138,Low
CUST5417,Female,56,58,One year,DSL,Bank Transfer,2957.81,161304.29,1,No,Yes,North,No,0,0.121,Low
CUST5418,Female,20,47,Two year,Fiber,Electronic Check,2002.13,95255.09,1,Yes,No,West,No,0,0.261,Low
CUST5419,Male,69,47,Month-to-month,DSL,Electronic Check,406.6,17439.31,2,Yes,Yes,South,No,0,0.633,Medium
CUST5420,Male,44,11,One year,Fiber,Bank Transfer,939.1,10469.65,2,No,Yes,North,Yes,1,0.278,Low
CUST5421,Male,65,10,Month-to-month,DSL,Electronic Check,1630.2,16455.48,2,No,No,North,Yes,1,0.751,High
CUST5422,Female,39,3,Two year,DSL,Electronic Check,817.08,2505.99,1,No,Yes,Central,No,0,0.292,Low
CUST5423,Female,33,10,Two year,No Internet,Electronic Check,1049.32,10075.18,0,No,Yes,Central,No,0,0.286,Low
CUST5424,Male,41,1,Two year,DSL,UPI Autopay,1585.64,1564.49,3,No,No,South,No,0,0.322,Low
CUST5425,Female,60,5,Month-to-month,Fiber,Credit Card,2854.44,14838.25,0,No,Yes,Central,Yes,1,0.708,High
CUST5426,Female,63,66,One year,DSL,UPI Autopay,948.49,65403.32,0,Yes,No,East,No,0,0.096,Low
CUST5427,Male,43,4,Month-to-month,Fiber,Electronic Check,1362.53,5627.26,1,No,No,East,Yes,1,0.768,High
CUST5428,Female,68,66,Month-to-month,Fiber,Bank Transfer,3274.37,214527.86,2,No,No,South,No,0,0.533,Medium
CUST5429,Female,22,52,Month-to-month,Fiber,Electronic Check,2689.18,137750.37,3,No,Yes,East,No,0,0.695,High
CUST5430,Male,66,32,Month-to-month,No Internet,Credit Card,2112.82,64724.83,2,Yes,No,North,Yes,1,0.667,High
CUST5431,Female,36,61,Month-to-month,Fiber,UPI Autopay,2166.56,133832.52,2,Yes,No,South,No,0,0.551,Medium
CUST5432,Male,35,45,One year,Fiber,UPI Autopay,2172.0,91044.94,5,No,No,South,No,0,0.355,Medium
CUST5433,Female,69,66,Month-to-month,No Internet,Electronic Check,1286.03,83482.82,3,No,Yes,North,No,0,0.638,Medium
CUST5434,Male,33,24,One year,DSL,Credit Card,437.13,10089.05,2,Yes,Yes,North,No,0,0.196,Low
CUST5435,Female,67,62,One year,DSL,UPI Autopay,2706.19,151222.75,3,No,No,East,No,0,0.175,Low
CUST5436,Male,50,69,One year,DSL,Bank Transfer,3129.47,213627.05,3,Yes,No,South,No,0,0.173,Low
CUST5437,Male,34,17,Month-to-month,DSL,Electronic Check,1835.46,32132.38,3,No,No,East,Yes,1,0.767,High
CUST5438,Male,68,54,Month-to-month,DSL,UPI Autopay,1321.53,67600.61,0,Yes,Yes,East,No,0,0.403,Medium
CUST5439,Female,41,14,Two year,DSL,Bank Transfer,2205.99,31908.03,2,No,Yes,North,No,0,0.227,Low
CUST5440,Male,66,70,Month-to-month,No Internet,Credit Card,2942.6,190840.43,1,No,Yes,East,No,0,0.444,Medium
CUST5441,Female,22,23,One year,Fiber,Bank Transfer,2502.7,52284.55,0,Yes,Yes,North,No,0,0.214,Low
CUST5442,Male,31,40,Month-to-month,DSL,UPI Autopay,1937.64,70667.78,3,No,Yes,East,Yes,1,0.583,Medium
CUST5443,Female,52,50,Two year,DSL,Bank Transfer,3255.36,147735.07,0,No,Yes,South,No,0,0.115,Low
